date,title,description,url,source,ticker,match_confidence,text_clean,text_tokenized
2022-04-05,CTG: HĐQT thông qua hợp đồng thế chấp tài sản với Vietinbank Lào,Ngân hàng Thương mại Cổ phần Công Thương Việt Nam&nbsp;thông báo&nbsp;HĐQT thông qua hợp đồng thế chấp tài sản với Vietinbank Lào&nbsp;như sau:,https://cafef.vn/du-lieu/CTG-495944/ctg-hdqt-thong-qua-hop-dong-the-chap-tai-san-voi-vietinbank-lao.chn,cafef,CTG,partial,ctg hđqt thông qua hợp đồng thế chấp tài sản với vietinbank lào ngân hàng thương mại cổ phần công thương việt nam nbsp thông báo nbsp hđqt thông qua hợp đồng thế chấp tài sản với vietinbank lào nbsp như sau,ctg hđqt thông_qua hợp_đồng thế_chấp tài_sản với vietinbank lào ngân_hàng thương_mại cổ_phần công_thương việt_nam nbsp thông_báo nbsp_hđqt thông_qua hợp_đồng thế_chấp tài_sản với vietinbank lào_nbsp như sau
2022-04-05,MSN11906: Ngày đăng ký cuối cùng để thực hiện quyền nhận cổ phiếu phát hành từ nguồn vốn chủ sở hữu,Về ngày đăng ký cuối cùng để thực hiện quyền nhận cổ phiếu phát hành từ nguồn vốn chủ sở hữu,https://cafef.vn/du-lieu/MSN-496043/msn11906-ngay-dang-ky-cuoi-cung-de-thuc-hien-quyen-nhan-co-phieu-phat-hanh-tu-nguon-von-chu-so-huu.chn,cafef,MSN,exact,msn11906 ngày đăng ký cuối cùng để thực hiện quyền nhận cổ phiếu phát hành từ nguồn vốn chủ sở hữu về ngày đăng ký cuối cùng để thực hiện quyền nhận cổ phiếu phát hành từ nguồn vốn chủ sở hữu,msn11906 ngày đăng_ký cuối_cùng để thực_hiện quyền nhận cổ_phiếu phát_hành từ nguồn vốn chủ_sở_hữu về ngày đăng_ký cuối_cùng để thực_hiện quyền nhận cổ_phiếu phát_hành từ nguồn vốn chủ_sở_hữu
2022-04-06,"Thép xây dựng Hòa Phát vượt 500.000 tấn trong tháng 3, cao nhất từ trước đến nay","Lũy kế Quý I/2022, sản lượng bán hàng thép xây dựng thành phẩm, phôi thép và thép cuộn cán nóng của Tập đoàn Hòa Phát đạt 2,17 triệu tấn, tăng 12% so với Quý I/2021.",https://cafef.vn/thep-xay-dung-hoa-phat-vuot-500000-tan-trong-thang-3-cao-nhat-tu-truoc-den-nay-20220406101337579.chn,cafef,HPG,partial,"thép xây dựng hòa phát vượt 500.000 tấn trong tháng 3, cao nhất từ trước đến nay lũy kế quý i 2022, sản lượng bán hàng thép xây dựng thành phẩm, phôi thép và thép cuộn cán nóng của tập đoàn hòa phát đạt 2,17 triệu tấn, tăng 12% so với quý i 2021.","thép xây_dựng hòa phát vượt 500.000 tấn trong tháng 3 , cao nhất từ trước đến nay lũy_kế quý i 2022 , sản_lượng bán hàng thép xây_dựng thành_phẩm , phôi thép và thép cuộn cán nóng của tập_đoàn hòa phát_đạt 2,17 triệu tấn , tăng 12 % so với quý i 2021 ."
2022-04-06,"Lên kế hoạch lợi nhuận giảm trong năm 2022, Vinamilk (VNM) vẫn duy trì cổ tức 38,5%","Năm 2022, Vinamilk tiếp tục duy trì cổ tức ở mức cao 38,5% tương đương năm trước. Cổ tức còn lại của năm 2021 (9,5%) và cổ tức tạm ứng đợt 1 năm nay (15%) dự kiến sẽ được tạm ứng vào tháng 8 tới đây.",https://cafef.vn/len-ke-hoach-loi-nhuan-giam-trong-nam-2022-vinamilk-vnm-van-duy-tri-co-tuc-385-20220406112420144.chn,cafef,VNM,partial,"lên kế hoạch lợi nhuận giảm trong năm 2022, vinamilk vnm vẫn duy trì cổ tức 38,5% năm 2022, vinamilk tiếp tục duy trì cổ tức ở mức cao 38,5% tương đương năm trước. cổ tức còn lại của năm 2021 9,5% và cổ tức tạm ứng đợt 1 năm nay 15% dự kiến sẽ được tạm ứng vào tháng 8 tới đây.","lên kế_hoạch lợi_nhuận giảm trong năm 2022 , vinamilk vnm vẫn duy_trì cổ_tức 38,5 % năm 2022 , vinamilk tiếp_tục duy_trì cổ_tức ở mức cao 38,5 % tương_đương năm trước . cổ_tức còn lại của năm 2021 9,5 % và cổ_tức tạm_ứng đợt 1 năm nay 15 % dự_kiến sẽ được tạm_ứng vào tháng 8 tới đây ."
2022-04-06,BID: Quyết định của NHNN v/v mở và sử dụng tài khoản nghoại tệ ở nước ngoài,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;công bố&nbsp;Quyết định của NHNN về việc mở và sử dụng tài khoản nghoại tệ ở nước ngoài như sau:,https://cafef.vn/du-lieu/BID-494720/bid-quyet-dinh-cua-nhnn-vv-mo-va-su-dung-tai-khoan-nghoai-te-o-nuoc-ngoai.chn,cafef,BID,exact,bid quyết định của nhnn v v mở và sử dụng tài khoản nghoại tệ ở nước ngoài ngân hàng thương mại cổ phần đầu tư và phát triển việt nam nbsp công bố nbsp quyết định của nhnn về việc mở và sử dụng tài khoản nghoại tệ ở nước ngoài như sau,bid quyết_định của nhnn v v mở và sử_dụng tài_khoản nghoại_tệ ở nước_ngoài ngân_hàng thương_mại cổ_phần đầu_tư và phát_triển việt_nam nbsp công_bố nbsp quyết_định của nhnn về việc mở và sử_dụng tài_khoản nghoại_tệ ở nước_ngoài như sau
2022-04-06,"Becamex (BCM) lên kế hoạch lợi nhuận hợp nhất tăng gấp đôi, dự chia cổ tức tỷ lệ 8% bằng tiền","Bên cạnh đó, Becamex sẽ trình mức chi trả cổ tức năm 2021 với tỷ lệ 7% bằng tiền, cao hơn mức kế hoạch trả cổ tức với tỷ lệ 6% đã đề ra trước đó.",https://cafef.vn/becamex-bcm-len-ke-hoach-loi-nhuan-hop-nhat-tang-gap-doi-du-chia-co-tuc-ty-le-8-bang-tien-20220405183056804.chn,cafef,BCM,partial,"becamex bcm lên kế hoạch lợi nhuận hợp nhất tăng gấp đôi, dự chia cổ tức tỷ lệ 8% bằng tiền bên cạnh đó, becamex sẽ trình mức chi trả cổ tức năm 2021 với tỷ lệ 7% bằng tiền, cao hơn mức kế hoạch trả cổ tức với tỷ lệ 6% đã đề ra trước đó.","becamex bcm lên kế_hoạch lợi_nhuận_hợp nhất tăng gấp đôi , dự_chia cổ_tức tỷ_lệ 8 % bằng tiền bên cạnh đó , becamex sẽ trình mức chi_trả cổ tức năm 2021 với tỷ_lệ 7 % bằng tiền , cao hơn mức kế_hoạch trả cổ_tức với tỷ_lệ 6 % đã đề ra trước đó ."
2022-04-06,Một ngân hàng có kế hoạch tăng mạnh vốn điều lệ trong năm nay,Dự kiến Đại hội cổ đông của nhà băng này sẽ được tổ chức vào ngày 21/4/2022.,https://cafef.vn/mot-ngan-hang-co-ke-hoach-tang-manh-von-dieu-le-trong-nam-nay-20220405231733837.chn,cafef,UNKNOWN,none,một ngân hàng có kế hoạch tăng mạnh vốn điều lệ trong năm nay dự kiến đại hội cổ đông của nhà băng này sẽ được tổ chức vào ngày 21 4 2022.,một ngân_hàng có kế_hoạch tăng mạnh vốn_điều_lệ trong năm nay dự_kiến đại_hội cổ_đông của nhà băng này sẽ được tổ_chức vào ngày 21 4 2022 .
2022-04-06,STB: Nghị quyết HĐQT v/v chuyển địa điểm trụ sở phòng giao dịch Chợ Mơ,&nbsp;Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín&nbsp;thông báo Nghị quyết HĐQT về việc chuyển địa điểm trụ sở phòng giao dịch Chợ Mơ như&nbsp;sau:,https://cafef.vn/du-lieu/STB-495365/stb-nghi-quyet-hdqt-vv-chuyen-dia-diem-tru-so-phong-giao-dich-cho-mo.chn,cafef,STB,exact,stb nghị quyết hđqt v v chuyển địa điểm trụ sở phòng giao dịch chợ mơ nbsp ngân hàng thương mại cổ phần sài gòn thương tín nbsp thông báo nghị quyết hđqt về việc chuyển địa điểm trụ sở phòng giao dịch chợ mơ như nbsp sau,stb nghị_quyết hđqt v v chuyển địa_điểm trụ_sở phòng giao_dịch chợ mơ nbsp ngân_hàng thương_mại cổ_phần sài gòn thương_tín_nbsp thông_báo nghị_quyết hđqt về việc chuyển địa_điểm trụ_sở phòng giao_dịch chợ mơ như nbsp sau
2022-04-07,"[Live] ĐHCĐ: ACB lên kế hoạch lãi hơn 15.000 tỷ đồng, chia cổ tức tỷ lệ 25% trong năm 2022","Sáng nay ngày 07/04, Ngân hàng TMCP Á Châu (ACB) tổ chức đại hội cổ đông thường niên. Ngân hàng có kế hoạch chia cổ tức bằng cả cổ phiếu lẫn tiền mặt.",https://cafef.vn/live-dhcd-acb-len-ke-hoach-lai-hon-15000-ty-dong-chia-co-tuc-ty-le-25-trong-nam-2022-20220407084845499.chn,cafef,ACB,partial,"live đhcđ acb lên kế hoạch lãi hơn 15.000 tỷ đồng, chia cổ tức tỷ lệ 25% trong năm 2022 sáng nay ngày 07 04, ngân hàng tmcp á châu acb tổ chức đại hội cổ đông thường niên. ngân hàng có kế hoạch chia cổ tức bằng cả cổ phiếu lẫn tiền mặt.","live đhcđ acb lên kế_hoạch lãi hơn 15.000 tỷ đồng , chia cổ_tức tỷ_lệ 25 % trong năm 2022 sáng nay ngày 07 04 , ngân_hàng tmcp á_châu_acb tổ_chức đại_hội cổ_đông thường_niên . ngân_hàng có kế_hoạch chia cổ_tức bằng cả cổ_phiếu lẫn tiền_mặt ."
2022-04-07,SAB: HĐQT thông qua giao dịch liên quan với Công ty TNHH Trung tâm Mê Linh,Tổng Công ty Cổ phần Bia – Rượu – Nước giải khát Sài Gòn&nbsp;công bố&nbsp;HĐQT thông qua giao dịch liên quan với Công ty TNHH Trung tâm Mê Linh như sau:,https://cafef.vn/du-lieu/SAB-493694/sab-hdqt-thong-qua-giao-dich-lien-quan-voi-cong-ty-tnhh-trung-tam-me-linh.chn,cafef,SAB,exact,sab hđqt thông qua giao dịch liên quan với công ty tnhh trung tâm mê linh tổng công ty cổ phần bia rượu nước giải khát sài gòn nbsp công bố nbsp hđqt thông qua giao dịch liên quan với công ty tnhh trung tâm mê linh như sau,sab hđqt thông_qua giao_dịch liên_quan với tnhh trung_tâm mê_linh tổng_công_ty cổ_phần bia rượu nước giải_khát sài gòn nbsp công_bố nbsp hđqt thông_qua giao_dịch liên_quan với tnhh trung_tâm mê_linh như sau
2022-04-07,CTG121030: Công bố thông tin tiến độ sử dụng vốn thu được từ chào bán trái phiếu ra công chúng năm 2021,Công bố thông tin tiến độ sử dụng vốn thu được từ chào bán trái phiếu ra công chúng năm 2021,https://cafef.vn/du-lieu/CTG-493910/ctg121030-cong-bo-thong-tin-tien-do-su-dung-von-thu-duoc-tu-chao-ban-trai-phieu-ra-cong-chung-nam-2021.chn,cafef,CTG,exact,ctg121030 công bố thông tin tiến độ sử dụng vốn thu được từ chào bán trái phiếu ra công chúng năm 2021 công bố thông tin tiến độ sử dụng vốn thu được từ chào bán trái phiếu ra công chúng năm 2021,ctg121030 công_bố thông_tin tiến_độ sử_dụng vốn thu được từ chào_bán trái_phiếu ra công_chúng năm 2021 công_bố thông_tin tiến_độ sử_dụng vốn thu được từ chào_bán trái_phiếu ra công_chúng năm 2021
2022-04-07,TPB: Nghị quyết HĐQT thông qua Hợp đồng tư vấn phát hành trái phiếu giữa TPB và TPS,Ngân hàng Thương mại Cổ phần Tiên Phong&nbsp;thông báo&nbsp;Nghị quyết HĐQT về việc thông qua Hợp đồng tư vấn phát hành trái phiếu giữa TPB và TPS như sau:,https://cafef.vn/du-lieu/TPB-493577/tpb-nghi-quyet-hdqt-thong-qua-hop-dong-tu-van-phat-hanh-trai-phieu-giua-tpb-va-tps.chn,cafef,TPB,exact,tpb nghị quyết hđqt thông qua hợp đồng tư vấn phát hành trái phiếu giữa tpb và tps ngân hàng thương mại cổ phần tiên phong nbsp thông báo nbsp nghị quyết hđqt về việc thông qua hợp đồng tư vấn phát hành trái phiếu giữa tpb và tps như sau,tpb nghị_quyết hđqt thông_qua hợp_đồng tư_vấn phát_hành trái_phiếu giữa tpb và tps ngân_hàng thương_mại cổ_phần tiên_phong nbsp thông_báo nbsp nghị_quyết hđqt về việc thông_qua hợp_đồng tư_vấn phát_hành trái_phiếu giữa tpb và tps như sau
2022-04-07,STB: Giải trình BCTC HN và riêng đã kiểm toán năm 2021,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín giải trình BCTC HN và riêng đã kiểm toán năm 2021 như sau:,https://cafef.vn/du-lieu/STB-494150/stb-giai-trinh-bctc-hn-va-rieng-da-kiem-toan-nam-2021.chn,cafef,STB,exact,stb giải trình bctc hn và riêng đã kiểm toán năm 2021 ngân hàng thương mại cổ phần sài gòn thương tín giải trình bctc hn và riêng đã kiểm toán năm 2021 như sau,stb giải_trình bctc_hn và riêng đã kiểm_toán năm 2021 ngân_hàng thương_mại cổ_phần sài gòn thương_tín giải_trình bctc_hn và riêng đã kiểm_toán năm 2021 như sau
2022-04-08,CTG: Tài liệu họp ĐHĐCĐ thường niên năm 2022,Ngân hàng Thương mại Cổ phần Công Thương Việt Nam&nbsp;thông báo tài liệu họp ĐHĐCĐ thường niên năm 2022 như sau:,https://cafef.vn/du-lieu/CTG-492428/ctg-tai-lieu-hop-dhdcd-thuong-nien-nam-2022.chn,cafef,CTG,exact,ctg tài liệu họp đhđcđ thường niên năm 2022 ngân hàng thương mại cổ phần công thương việt nam nbsp thông báo tài liệu họp đhđcđ thường niên năm 2022 như sau,ctg tài_liệu họp đhđcđ thường_niên năm 2022 ngân_hàng thương_mại cổ_phần công_thương việt_nam nbsp thông_báo tài_liệu họp đhđcđ thường_niên năm 2022 như sau
2022-04-08,TCB: Nghị quyết HĐQT phê duyệt giao dịch giữa TCB và TCBS,&nbsp;Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo&nbsp;Nghị quyết HĐQT về việc phê duyệt giao dịch giữa TCB và TCBS như sau:,https://cafef.vn/du-lieu/TCB-492380/tcb-nghi-quyet-hdqt-phe-duyet-giao-dich-giua-tcb-va-tcbs.chn,cafef,TCB,exact,tcb nghị quyết hđqt phê duyệt giao dịch giữa tcb và tcbs nbsp ngân hàng tmcp kỹ thương việt nam nbsp thông báo nbsp nghị quyết hđqt về việc phê duyệt giao dịch giữa tcb và tcbs như sau,tcb nghị_quyết hđqt phê_duyệt giao_dịch giữa tcb và tcbs nbsp ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo nbsp nghị_quyết hđqt về việc phê_duyệt giao_dịch giữa tcb và tcbs như sau
2022-04-08,TCB: Quyết định của HĐQT v/v thay đổi địa chỉ Phòng Giao dịch Bờ Hồ,Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo Quyết định của HĐQT về việc thay đổi địa chỉ Phòng Giao dịch Bờ Hồ như sau:,https://cafef.vn/du-lieu/TCB-492158/tcb-quyet-dinh-cua-hdqt-vv-thay-doi-dia-chi-phong-giao-dich-bo-ho.chn,cafef,TCB,exact,tcb quyết định của hđqt v v thay đổi địa chỉ phòng giao dịch bờ hồ ngân hàng tmcp kỹ thương việt nam nbsp thông báo quyết định của hđqt về việc thay đổi địa chỉ phòng giao dịch bờ hồ như sau,tcb quyết_định của hđqt v v thay_đổi địa_chỉ phòng giao_dịch bờ hồ ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo quyết_định của hđqt về việc thay_đổi địa_chỉ phòng giao_dịch bờ hồ như sau
2022-04-08,TCB: Quyết định của HĐQT v/v chấm dứt hoạt động Phòng giao dịch Nguyễn Thái Học,Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo&nbsp;Quyết định của HĐQT về việc chấm dứt hoạt động Phòng giao dịch Nguyễn Thái Học như sau:,https://cafef.vn/du-lieu/TCB-492155/tcb-quyet-dinh-cua-hdqt-vv-cham-dut-hoat-dong-phong-giao-dich-nguyen-thai-hoc.chn,cafef,TCB,exact,tcb quyết định của hđqt v v chấm dứt hoạt động phòng giao dịch nguyễn thái học ngân hàng tmcp kỹ thương việt nam nbsp thông báo nbsp quyết định của hđqt về việc chấm dứt hoạt động phòng giao dịch nguyễn thái học như sau,tcb quyết_định của hđqt v v chấm_dứt hoạt_động phòng giao_dịch nguyễn_thái_học ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo nbsp quyết_định của hđqt về việc chấm_dứt hoạt_động phòng giao_dịch nguyễn_thái_học như sau
2022-04-08,TCB: Quyết định của HĐQT v/v thay đổi địa chỉ Phòng Giao dịch Lạc Long Quân,Ngân hàng TMCP Kỹ Thương Việt Nam thông báo&nbsp;Quyết định của HĐQT về việc thay đổi địa chỉ Phòng Giao dịch Lạc Long Quân như sau:,https://cafef.vn/du-lieu/TCB-492113/tcb-quyet-dinh-cua-hdqt-vv-thay-doi-dia-chi-phong-giao-dich-lac-long-quan.chn,cafef,TCB,exact,tcb quyết định của hđqt v v thay đổi địa chỉ phòng giao dịch lạc long quân ngân hàng tmcp kỹ thương việt nam thông báo nbsp quyết định của hđqt về việc thay đổi địa chỉ phòng giao dịch lạc long quân như sau,tcb quyết_định của hđqt v v thay_đổi địa_chỉ phòng giao_dịch lạc long_quân ngân_hàng tmcp kỹ_thương việt_nam thông_báo nbsp quyết_định của hđqt về việc thay_đổi địa_chỉ phòng giao_dịch lạc long_quân như sau
2022-04-08,VJC: Công văn của UBCKNN về việc nhận được văn bản gia hạn công bố BCTC kiểm toán năm 2021,&nbsp;Công ty Cổ phần Hàng không VietJet thông báo&nbsp;công văn của UBCKNN về việc nhận được văn bản gia hạn công bố BCTC kiểm toán năm 2021 của VJC như sau:,https://cafef.vn/du-lieu/VJC-492077/vjc-cong-van-cua-ubcknn-ve-viec-nhan-duoc-van-ban-gia-han-cong-bo-bctc-kiem-toan-nam-2021.chn,cafef,VJC,partial,vjc công văn của ubcknn về việc nhận được văn bản gia hạn công bố bctc kiểm toán năm 2021 nbsp công ty cổ phần hàng không vietjet thông báo nbsp công văn của ubcknn về việc nhận được văn bản gia hạn công bố bctc kiểm toán năm 2021 của vjc như sau,vjc công_văn của ubcknn về việc nhận được văn_bản gia_hạn công_bố bctc kiểm_toán năm 2021 nbsp cổ_phần hàng_không vietjet thông_báo nbsp công_văn của ubcknn về việc nhận được văn_bản gia_hạn công_bố bctc kiểm_toán năm 2021 của vjc như sau
2022-04-08,VIC: Công ty con nộp dự hảo hồ sơ niêm yết lên SEC,Tập đoàn Vingroup - Công ty Cổ phần&nbsp;thông báo công ty con nộp dự hảo hồ sơ niêm yết lên SEC như sau:,https://cafef.vn/du-lieu/VIC-493061/vic-cong-ty-con-nop-du-hao-ho-so-niem-yet-len-sec.chn,cafef,VIC,exact,vic công ty con nộp dự hảo hồ sơ niêm yết lên sec tập đoàn vingroup công ty cổ phần nbsp thông báo công ty con nộp dự hảo hồ sơ niêm yết lên sec như sau,vic con nộp dự_hảo hồ_sơ niêm_yết lên sec tập_đoàn vingroup cổ_phần nbsp thông_báo con nộp dự_hảo hồ_sơ niêm_yết lên sec như sau
2022-04-08,STB: Nhắc nhở chậm công bố giải trình KQKD năm 2021,Sở Giao dịch Chứng khoán TP.HCM nhắc nhở chậm công bố giải trình KQKD năm 2021 đối với&nbsp;Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín như sau:,https://cafef.vn/du-lieu/STB-492935/stb-nhac-nho-cham-cong-bo-giai-trinh-kqkd-nam-2021.chn,cafef,STB,exact,stb nhắc nhở chậm công bố giải trình kqkd năm 2021 sở giao dịch chứng khoán tp.hcm nhắc nhở chậm công bố giải trình kqkd năm 2021 đối với nbsp ngân hàng thương mại cổ phần sài gòn thương tín như sau,stb nhắc_nhở chậm công_bố giải_trình kqkd năm 2021 sở giao_dịch chứng_khoán tp.hcm nhắc_nhở chậm công_bố giải_trình kqkd năm 2021 đối_với nbsp ngân_hàng thương_mại cổ_phần sài gòn thương_tín như sau
2022-04-08,MSN12003: Thông báo ngày ĐKCC trả lãi kỳ 4 trái phiếu MSN12003,TB ngày ĐKCC trả lãi kỳ 4 trái phiếu MSN12003,https://cafef.vn/du-lieu/MSN-492407/msn12003-thong-bao-ngay-dkcc-tra-lai-ky-4-trai-phieu-msn12003.chn,cafef,MSN,exact,msn12003 thông báo ngày đkcc trả lãi kỳ 4 trái phiếu msn12003 tb ngày đkcc trả lãi kỳ 4 trái phiếu msn12003,msn12003 thông_báo ngày đkcc trả lãi kỳ 4 trái_phiếu msn12003 tb ngày đkcc trả lãi kỳ 4 trái_phiếu msn12003
2022-04-08,SSB: Đường dẫn báo cáo thường niên năm 2021,Ngân hàng Thương mại Cổ phần Đông Nam Á thông báo đường dẫn báo cáo thường niên năm 2021&nbsp;như sau:,https://cafef.vn/du-lieu/SSB-492503/ssb-duong-dan-bao-cao-thuong-nien-nam-2021.chn,cafef,SSB,exact,ssb đường dẫn báo cáo thường niên năm 2021 ngân hàng thương mại cổ phần đông nam á thông báo đường dẫn báo cáo thường niên năm 2021 nbsp như sau,ssb đường_dẫn báo_cáo thường_niên năm 2021 ngân_hàng thương_mại cổ_phần_đông nam_á thông_báo đường_dẫn báo_cáo thường_niên năm 2021 nbsp như sau
2022-04-08,VCB: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm trụ sở Chi nhánh VCB Ba Đình,Ngân hàng TMCP Ngoại Thương Việt Nam&nbsp;thông báo&nbsp;Nghị quyết HĐQT về việc phê duyệt chủ trương thay đổi địa điểm trụ sở Chi nhánh VCB Ba Đình như sau:,https://cafef.vn/du-lieu/VCB-492221/vcb-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-tru-so-chi-nhanh-vcb-ba-dinh.chn,cafef,VCB,exact,vcb nghị quyết hđqt phê duyệt chủ trương thay đổi địa điểm trụ sở chi nhánh vcb ba đình ngân hàng tmcp ngoại thương việt nam nbsp thông báo nbsp nghị quyết hđqt về việc phê duyệt chủ trương thay đổi địa điểm trụ sở chi nhánh vcb ba đình như sau,vcb nghị_quyết hđqt phê_duyệt chủ_trương thay_đổi địa_điểm trụ_sở chi_nhánh vcb ba đình ngân_hàng tmcp ngoại_thương việt_nam nbsp thông_báo nbsp nghị_quyết hđqt về việc phê_duyệt chủ_trương thay_đổi địa_điểm trụ_sở chi_nhánh vcb ba_đình như sau
2022-04-08,VPB: Link công bố thư mời và tài liệu họp ĐHĐCĐ thường niên năm 2022,Ngân hàng TMCP Việt Nam Thịnh Vượng&nbsp;thông báo link công bố thư mời và tài liệu họp ĐHĐCĐ thường niên năm 2022 như sau:,https://cafef.vn/du-lieu/VPB-492068/vpb-link-cong-bo-thu-moi-va-tai-lieu-hop-dhdcd-thuong-nien-nam-2022.chn,cafef,VPB,exact,vpb link công bố thư mời và tài liệu họp đhđcđ thường niên năm 2022 ngân hàng tmcp việt nam thịnh vượng nbsp thông báo link công bố thư mời và tài liệu họp đhđcđ thường niên năm 2022 như sau,vpb link công_bố thư mời và tài_liệu họp đhđcđ thường_niên năm 2022 ngân_hàng tmcp việt_nam thịnh_vượng nbsp thông_báo link công_bố thư mời và tài_liệu họp đhđcđ thường_niên năm 2022 như sau
2022-04-09,"VPBank sẽ có 2 ""game tăng vốn"" trong năm nay, đưa vốn điều lệ lên gần 80 nghìn tỷ","Ngoài kế hoạch bán vốn cho nhà đầu tư nước ngoài và chi trả cổ tức/cổ phiếu thưởng tỷ lệ lên tới 50%, VPBank cũng sẽ ESOP cho cán bộ nhân viên. Đặc biệt, sau khi mua một công ty chứng khoán, VPBank còn muốn mua tiếp một công ty bảo hiểm.",https://cafef.vn/vpbank-se-co-2-game-tang-von-trong-nam-nay-dua-von-dieu-le-len-gan-80-nghin-ty-20220409212139006.chn,cafef,VPB,partial,"vpbank sẽ có 2 game tăng vốn trong năm nay, đưa vốn điều lệ lên gần 80 nghìn tỷ ngoài kế hoạch bán vốn cho nhà đầu tư nước ngoài và chi trả cổ tức cổ phiếu thưởng tỷ lệ lên tới 50%, vpbank cũng sẽ esop cho cán bộ nhân viên. đặc biệt, sau khi mua một công ty chứng khoán, vpbank còn muốn mua tiếp một công ty bảo hiểm.","vpbank sẽ có 2 game tăng vốn trong năm nay , đưa vốn_điều_lệ lên gần 80 nghìn tỷ ngoài kế_hoạch bán vốn cho nhà_đầu_tư nước_ngoài và chi_trả cổ_tức cổ_phiếu thưởng tỷ_lệ lên tới 50 % , vpbank cũng sẽ esop cho cán_bộ nhân_viên . đặc_biệt , sau khi mua một chứng_khoán , vpbank còn muốn mua tiếp một bảo_hiểm ."
2022-04-12,VCB: HĐQT thông qua giao dịch giữa VCB và FIS,Ngân hàng TMCP Ngoại Thương Việt Nam&nbsp;thông báo&nbsp;HĐQT thông qua giao dịch giữa VCB và FIS như sau:,https://cafef.vn/du-lieu/VCB-490832/vcb-hdqt-thong-qua-giao-dich-giua-vcb-va-fis.chn,cafef,VCB,exact,vcb hđqt thông qua giao dịch giữa vcb và fis ngân hàng tmcp ngoại thương việt nam nbsp thông báo nbsp hđqt thông qua giao dịch giữa vcb và fis như sau,vcb hđqt thông_qua giao_dịch giữa vcb và fis ngân_hàng tmcp ngoại_thương việt_nam nbsp thông_báo nbsp_hđqt thông_qua giao_dịch giữa vcb và fis như sau
2022-04-12,MSN11906: Tài liệu họp Đại hội đồng cổ đông,Tài liệu họp Đại hội đồng cổ đông,https://cafef.vn/du-lieu/MSN-490784/msn11906-tai-lieu-hop-dai-hoi-dong-co-dong.chn,cafef,MSN,exact,msn11906 tài liệu họp đại hội đồng cổ đông tài liệu họp đại hội đồng cổ đông,msn11906 tài_liệu họp đại_hội_đồng cổ_đông tài_liệu họp đại_hội_đồng cổ_đông
2022-04-12,ACB: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2022,Ngân hàng Thương mại Cổ phần Á Châu&nbsp;thông báo&nbsp;Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2022 như sau:,https://cafef.vn/du-lieu/ACB-491297/acb-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2022.chn,cafef,ACB,partial,acb nghị quyết và biên bản họp đhđcđ thường niên năm 2022 ngân hàng thương mại cổ phần á châu nbsp thông báo nbsp nghị quyết và biên bản họp đhđcđ thường niên năm 2022 như sau,acb nghị_quyết và biên_bản họp đhđcđ thường_niên năm 2022 ngân_hàng thương_mại cổ_phần á_châu_nbsp thông_báo nbsp nghị_quyết và biên_bản họp đhđcđ thường_niên năm 2022 như sau
2022-04-12,FPT: Quyết định của HĐQT v/v thành lập Ban Kiểm toán nội bộ và quy chế KIểm toán nội bộ,&nbsp;Công ty Cổ phần FPT&nbsp;công bố&nbsp;Quyết định của HĐQT về việc thành lập Ban Kiểm toán nội bộ và quy chế KIểm toán nội bộ như sau:,https://cafef.vn/du-lieu/FPT-491720/fpt-quyet-dinh-cua-hdqt-vv-thanh-lap-ban-kiem-toan-noi-bo-va-quy-che-kiem-toan-noi-bo.chn,cafef,FPT,exact,fpt quyết định của hđqt v v thành lập ban kiểm toán nội bộ và quy chế kiểm toán nội bộ nbsp công ty cổ phần fpt nbsp công bố nbsp quyết định của hđqt về việc thành lập ban kiểm toán nội bộ và quy chế kiểm toán nội bộ như sau,fpt quyết_định của hđqt v v thành_lập ban kiểm_toán nội_bộ và quy_chế kiểm_toán nội_bộ nbsp cổ_phần fpt nbsp công_bố nbsp quyết_định của hđqt về việc thành_lập ban kiểm_toán nội_bộ và quy_chế kiểm_toán nội_bộ như sau
