variant,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,horizon,ticker,n_train,n_test,n_features,train_start,train_end,test_start,test_end
vn30_material,Logistic_Regression,Config_A,0.5052552552552553,0.5431261770244821,0.409194097616345,0.5026611110505498,0.5245491375466191,0.511197814114295,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,Random_Forest,Config_A,0.4857357357357357,0.5193283873486919,0.3774120317820658,0.4818736410412499,0.5074733532743403,0.4924368832379717,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,XGBoost,Config_A,0.5007507507507507,0.5378759040730872,0.4009648127128263,0.4978175034632552,0.515779552456624,0.5069237328870254,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,LightGBM,Config_A,0.5139639639639639,0.5590778097982709,0.3853575482406356,0.5084243341312294,0.5311257155742547,0.5219198455488893,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,Logistic_Regression,Config_LLM,0.5159159159159159,0.5264084507042254,0.8484676503972758,0.4332163858279389,0.4991551192696147,0.4953435190761889,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,Random_Forest,Config_LLM,0.5208708708708709,0.55435847208619,0.481838819523269,0.5208133001036228,0.52514259907283,0.5232854811902059,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,XGBoost,Config_LLM,0.522972972972973,0.5575838035180883,0.4767309875141884,0.5228102110146733,0.5198413502745025,0.5258336060019921,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,LightGBM,Config_LLM,0.5187687687687688,0.5529021558872305,0.4730419977298524,0.5186098703909403,0.5125152199784567,0.5215975294771711,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,Logistic_Regression,Config_Hybrid,0.5174174174174174,0.5535590877677954,0.4545970488081725,0.516779407091707,0.5346589313222452,0.5213036264449026,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,Random_Forest,Config_Hybrid,0.5154654654654655,0.5561436672967864,0.4174233825198638,0.512817537464253,0.5254110299057194,0.5215305688109523,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,XGBoost,Config_Hybrid,0.5037537537537538,0.5377456049638056,0.4426787741203178,0.5031351314746207,0.5200182531156617,0.5075319891009752,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material,LightGBM,Config_Hybrid,0.5004504504504504,0.5348179568752209,0.4293416572077185,0.4993867222896111,0.5300894540208252,0.5048494000324307,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,Logistic_Regression,Config_A,0.4938218390804598,0.4888945621649221,0.5573341094295693,0.4922028015278847,0.5034795495118125,0.494614841320914,10d,ALL,27900,6960,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,Random_Forest,Config_A,0.5120689655172413,0.5060753341433779,0.4848661233993015,0.5115262168693184,0.5213571267173112,0.5117293159561774,10d,ALL,27900,6960,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,XGBoost,Config_A,0.5100574712643678,0.5039346246973365,0.4845750873108265,0.5095674598910591,0.5151797948938858,0.5097393030197719,10d,ALL,27900,6960,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,LightGBM,Config_A,0.5133620689655173,0.507359567437669,0.4915599534342258,0.5129797747377131,0.5159402133912279,0.5130898518589971,10d,ALL,27900,6960,26,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,Logistic_Regression,Config_LLM,0.4922413793103448,0.491015768243491,0.7793946449359721,0.4499450988109587,0.4931764673041932,0.4958267208788827,10d,ALL,27900,6960,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,Random_Forest,Config_LLM,0.5120689655172413,0.5061919504643962,0.4758440046565774,0.5111967772459628,0.5086623290947555,0.5116166674815237,10d,ALL,27900,6960,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,XGBoost,Config_LLM,0.5033045977011494,0.4965831435079726,0.4441210710128055,0.501210233823199,0.5065163921699729,0.5025656433384119,10d,ALL,27900,6960,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,LightGBM,Config_LLM,0.5123563218390804,0.5078651685393258,0.3946449359720605,0.5049023433881303,0.5109690213391227,0.5108865996545887,10d,ALL,27900,6960,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,Logistic_Regression,Config_Hybrid,0.503448275862069,0.4973247726056715,0.5410360884749709,0.5029783987058052,0.5214004022310343,0.5039175902079736,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,Random_Forest,Config_Hybrid,0.5206896551724138,0.5153186274509803,0.489522700814901,0.5200198453714806,0.5280614865766624,0.5203005104528535,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,XGBoost,Config_Hybrid,0.525,0.5204017576898933,0.4825378346915017,0.5238771183757704,0.528872530818112,0.5244698254047747,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,LightGBM,Config_Hybrid,0.5132183908045977,0.5076972418216805,0.4607101280558789,0.5115563255233926,0.5161742645475099,0.512562782529642,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_material_lag1,Logistic_Regression,Config_A,0.5153846153846153,0.4692373121633116,0.5196232339089482,0.5144499391040488,0.5250231385303094,0.5157438203443045,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,Random_Forest,Config_A,0.5401709401709401,0.4894348894348894,0.3127158555729984,0.5078114004222378,0.5268043857799865,0.520895085543996,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,XGBoost,Config_A,0.5076923076923077,0.45949177877429,0.482574568288854,0.5052819823696022,0.5156066060964553,0.5055636857089642,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,LightGBM,Config_A,0.5235042735042735,0.4757281553398058,0.4923076923076923,0.5206785466851225,0.5305988182054489,0.5208604954367666,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,Logistic_Regression,Config_LLM,0.527920227920228,0.4542877391920624,0.2012558869701727,0.4640137880240593,0.504002996444792,0.500236809195647,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,Random_Forest,Config_LLM,0.5215099715099715,0.4713627386438446,0.449607535321821,0.5152618477744285,0.5153026634382567,0.5154165447143655,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,XGBoost,Config_LLM,0.5219373219373219,0.4703021882598124,0.4251177394034537,0.5129038169918727,0.5142427734307042,0.513732272570045,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,LightGBM,Config_LLM,0.5176638176638176,0.4681458003169572,0.4637362637362637,0.5130951698144127,0.5167043610142884,0.5130936859750419,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,Logistic_Regression,Config_Hybrid,0.5245014245014245,0.4758598927106343,0.473469387755102,0.5201827538241415,0.5311134535049603,0.5201766756246176,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,Random_Forest,Config_Hybrid,0.5437321937321937,0.4954773869346733,0.3095761381475667,0.5098771426469506,0.5311202487212917,0.5238884602080728,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,XGBoost,Config_Hybrid,0.5230769230769231,0.4746026799626052,0.4781789638932496,0.5192540482506692,0.5254564359090341,0.5192720112816965,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,LightGBM,Config_Hybrid,0.5321937321937322,0.4842105263157895,0.4766091051805337,0.5274955728995868,0.5365631760677393,0.5274831705824442,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_material_lag1,Logistic_Regression,Config_A,0.4905797101449275,0.4943132108486439,0.4876294591484464,0.4905794426483105,0.4897319940204123,0.4906021127517933,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,Random_Forest,Config_A,0.5042028985507246,0.5084589357120886,0.4755466052934407,0.5038910303433553,0.5143919537039028,0.5044204989084027,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,XGBoost,Config_A,0.5114492753623189,0.5167144221585482,0.466915995397008,0.5106260560849778,0.5057455479092953,0.5117874369508405,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,LightGBM,Config_A,0.4978260869565217,0.5017182130584192,0.4620253164556962,0.4973010141174342,0.500714344288741,0.4980979386016799,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,Logistic_Regression,Config_LLM,0.501159420289855,0.5030476873431338,0.8072497123130035,0.4472971135122122,0.494157156079606,0.4988351365303335,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,Random_Forest,Config_LLM,0.4850724637681159,0.4878280113815997,0.4439010356731875,0.4843346431469399,0.4814390634578364,0.4853850972758461,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,XGBoost,Config_LLM,0.4850724637681159,0.4861759425493716,0.3895281933256617,0.480618051743456,0.4784294827414688,0.4857979751675037,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,LightGBM,Config_LLM,0.4911594202898551,0.4933987174651075,0.3762945914844649,0.4846920511793562,0.4691658186173816,0.4920316415366249,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,Logistic_Regression,Config_Hybrid,0.4908695652173913,0.4948739262953727,0.5138089758342923,0.4905033076182153,0.4912004244055365,0.4906953757676134,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,Random_Forest,Config_Hybrid,0.5115942028985507,0.5162278015921616,0.4850402761795166,0.5113379760813883,0.5140543583907812,0.5117958390243378,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,XGBoost,Config_Hybrid,0.4998550724637681,0.5036927621861153,0.490506329113924,0.4998390937883145,0.5020806474705054,0.4999260617532237,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,LightGBM,Config_Hybrid,0.5023188405797101,0.5065217391304347,0.4692174913693901,0.50188343585521,0.5052565892421195,0.5025701942828259,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_material_lag1,Logistic_Regression,Config_A,0.5064377682403434,0.4912774338773213,0.5153482880755608,0.5064144931957225,0.521705932752826,0.5067024616391129,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,Random_Forest,Config_A,0.51931330472103,0.5047425474254743,0.4397874852420307,0.5151204849125472,0.5180186528932176,0.5169509330707656,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,XGBoost,Config_A,0.5226037195994278,0.5079167960260789,0.4828807556080283,0.5211811719604125,0.5251308714757051,0.5214237203914656,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,LightGBM,Config_A,0.5220314735336195,0.5075441412520064,0.4666469893742621,0.519700077315372,0.5259861945383878,0.5203862376077307,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,Logistic_Regression,Config_LLM,0.5034334763948498,0.4580384226491405,0.13370720188902,0.4227707713854842,0.4946371457022106,0.4924504915608343,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,Random_Forest,Config_LLM,0.498140200286123,0.4820359281437126,0.4752066115702479,0.4974341409282805,0.4981319000266807,0.4974589415430362,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,XGBoost,Config_LLM,0.4957081545064378,0.4787333126358273,0.4551357733175915,0.4942054633384638,0.4941101690193104,0.4945029227498562,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,LightGBM,Config_LLM,0.498140200286123,0.4809160305343511,0.4462809917355372,0.4959763484470076,0.493784158020567,0.4965996852070246,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,Logistic_Regression,Config_Hybrid,0.4974248927038626,0.4823993241340467,0.505608028335301,0.4973981373872617,0.5129556287435749,0.4976679786318371,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,Random_Forest,Config_Hybrid,0.5213161659513591,0.5073477956613016,0.4279811097992916,0.5158310162569211,0.5218287656011649,0.5185435809962589,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,XGBoost,Config_Hybrid,0.5260371959942776,0.5116423470971748,0.48642266824085,0.5246248794440654,0.5217620228693622,0.5248604179627349,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,LightGBM,Config_Hybrid,0.5247496423462089,0.5110515740120563,0.4504132231404958,0.5210298774083941,0.5248915973481871,0.5225414255624745,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_material_lag1,Logistic_Regression,Config_A,0.5052552552552553,0.5431261770244821,0.409194097616345,0.5026611110505498,0.5245491375466191,0.511197814114295,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,Random_Forest,Config_A,0.4857357357357357,0.5193283873486919,0.3774120317820658,0.4818736410412499,0.5074733532743403,0.4924368832379717,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,XGBoost,Config_A,0.5007507507507507,0.5378759040730872,0.4009648127128263,0.4978175034632552,0.515779552456624,0.5069237328870254,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,LightGBM,Config_A,0.5139639639639639,0.5590778097982709,0.3853575482406356,0.5084243341312294,0.5311257155742547,0.5219198455488893,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,Logistic_Regression,Config_LLM,0.5145645645645646,0.5256026746436742,0.8476163450624291,0.4314049413929417,0.5005439196819477,0.4939612337557043,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,Random_Forest,Config_LLM,0.5213213213213214,0.5563002680965148,0.47105561861521,0.5210718566353675,0.5283094766354328,0.5244308705320948,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,XGBoost,Config_LLM,0.5135135135135135,0.5481029810298103,0.4591373439273553,0.5131419016363616,0.5157464793167551,0.5168773454330654,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,LightGBM,Config_LLM,0.5151651651651652,0.5509499136442142,0.4526106696935301,0.5145294706008252,0.5113022365586416,0.5190349266834997,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,Logistic_Regression,Config_Hybrid,0.5160660660660661,0.5512776831345826,0.4591373439273553,0.5156248762416704,0.5366878395086752,0.5195878046167388,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,Random_Forest,Config_Hybrid,0.5127627627627628,0.5538818076477404,0.4069239500567537,0.5094536908390885,0.5238217999316639,0.5193101893140911,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,XGBoost,Config_Hybrid,0.5043543543543544,0.5378350865286732,0.4497729852440408,0.5039548731619958,0.522055757603836,0.5077308803771226,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_material_lag1,LightGBM,Config_Hybrid,0.5136636636636637,0.5497729654208872,0.4466515323496027,0.5128451161445485,0.5363686452518011,0.5178091845421483,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
