universe,relevance_variant,unit,model,n_test,ba_a,ba_hybrid,delta_hybrid_minus_a,b,c,n_discordant,p_mid
liquid50_mat5,direct,1week,XGBoost,2744,0.6965590552230649,0.6792350345893926,-0.017324020633672332,224,178,402,0.021822351508739228
liquid50_mat5,direct,2month,LightGBM,280,0.7014427217915591,0.6869078380706288,-0.014534883720930258,13,8,21,0.28627872467041016
liquid50_mat5,direct,2month,Logistic_Regression,280,0.6358742463393626,0.6185400516795866,-0.017334194659776037,40,37,77,0.7343420330298469
liquid50_mat5,direct,2month,Random_Forest,280,0.7055340223944875,0.6939061154177433,-0.011627906976744207,10,6,16,0.332305908203125
liquid50_mat5,direct,2month,XGBoost,280,0.6863695090439277,0.6978897502153316,0.011520241171403933,8,9,17,0.8145294189453127
liquid50_mat5,direct,2week,LightGBM,1344,0.6834322359619001,0.7046393356722409,0.02120709971034085,59,77,136,0.12377482507747711
liquid50_mat5,direct,2week,Logistic_Regression,1344,0.6904223598849875,0.6798626977941744,-0.010559662090813049,85,65,150,0.1033001364477296
liquid50_mat5,direct,2week,Random_Forest,1344,0.6760630813466362,0.6739897169638178,-0.0020733643828183546,44,47,91,0.7546517496104989
liquid50_mat5,direct,2week,XGBoost,1344,0.6888330908423524,0.6688854369758405,-0.019947653866511983,108,91,199,0.22924659725971608
liquid50_mat5,direct,month,LightGBM,616,0.657088389826568,0.6479285813921049,-0.00915980843446318,30,20,50,0.1607796018119885
liquid50_mat5,direct,month,Logistic_Regression,616,0.6125447528711583,0.6137885339656857,0.0012437810945273853,1,2,3,0.6249999999999999
liquid50_mat5,direct,month,Random_Forest,616,0.6887873715534477,0.6895778118752034,0.000790440321755681,26,24,50,0.7797679305530744
liquid50_mat5,direct,month,XGBoost,616,0.6572395034174919,0.655391267959269,-0.00184823545822288,37,32,69,0.5504125118224712
liquid50_mat5,direct,quarter,LightGBM,168,0.6554621848739496,0.6230492196878752,-0.032412965186074394,8,6,14,0.6072387695312499
liquid50_mat5,direct,quarter,Logistic_Regression,168,0.6434573829531813,0.6704681872749099,0.027010804321728532,1,6,7,0.07031250000000001
liquid50_mat5,direct,quarter,Random_Forest,168,0.6362545018007203,0.6320528211284514,-0.004201680672268893,8,7,15,0.8036193847656248
liquid50_mat5,direct,quarter,XGBoost,168,0.6410564225690276,0.6698679471788715,0.02881152460984393,6,10,16,0.332305908203125
liquid50_mat5,direct_indirect,1week,LightGBM,2744,0.7126794449702092,0.710125561494475,-0.0025538834757341533,115,95,210,0.16840642629329183
liquid50_mat5,direct_indirect,1week,Logistic_Regression,2744,0.6845514042360343,0.7018261066606241,0.017274702424589727,78,132,210,0.00018638092711828296
liquid50_mat5,direct_indirect,1week,Random_Forest,2744,0.6419498020607014,0.645969902563214,0.004020100502512558,49,65,114,0.13535040983481578
liquid50_mat5,direct_indirect,1week,XGBoost,2744,0.6965590552230649,0.6815663196619703,-0.014992735561094594,223,183,406,0.04726480941032071
liquid50_mat5,direct_indirect,2month,LightGBM,280,0.7014427217915591,0.6973514211886305,-0.004091300602928616,8,6,14,0.6072387695312499
liquid50_mat5,direct_indirect,2month,Logistic_Regression,280,0.6358742463393626,0.6411498708010336,0.005275624461670958,9,12,21,0.5234670639038085
liquid50_mat5,direct_indirect,2month,Random_Forest,280,0.7055340223944875,0.6921834625322998,-0.013350559862187694,12,8,20,0.383310317993164
liquid50_mat5,direct_indirect,2month,XGBoost,280,0.6863695090439277,0.6944444444444444,0.008074935400516736,7,8,15,0.8036193847656248
liquid50_mat5,direct_indirect,2week,LightGBM,1344,0.6834322359619001,0.703500913663458,0.020068677701557958,44,64,108,0.05490881777576032
liquid50_mat5,direct_indirect,2week,Logistic_Regression,1344,0.6904223598849875,0.6878649001619858,-0.002557459723001698,23,14,37,0.14330665429588402
liquid50_mat5,direct_indirect,2week,Random_Forest,1344,0.6760630813466362,0.6787029968693394,0.0026399155227032622,39,44,83,0.585646794721225
liquid50_mat5,direct_indirect,2week,XGBoost,1344,0.6888330908423524,0.6804239292050462,-0.008409161637306206,96,87,183,0.5071267761548861
liquid50_mat5,direct_indirect,month,LightGBM,616,0.657088389826568,0.6556934951411169,-0.0013948946854511757,25,23,48,0.7754496546815663
liquid50_mat5,direct_indirect,month,Logistic_Regression,616,0.6125447528711583,0.6137885339656857,0.0012437810945273853,1,2,3,0.6249999999999999
liquid50_mat5,direct_indirect,month,Random_Forest,616,0.6887873715534477,0.6891244711024318,0.0003370995489840878,25,20,45,0.461391182136765
liquid50_mat5,direct_indirect,month,XGBoost,616,0.6572395034174919,0.6700144139117497,0.012774910494257719,37,42,79,0.5764306261883936
liquid50_mat5,direct_indirect,quarter,LightGBM,168,0.6554621848739496,0.6638655462184874,0.008403361344537785,6,8,14,0.6072387695312499
liquid50_mat5,direct_indirect,quarter,Logistic_Regression,168,0.6434573829531813,0.6644657863145258,0.021008403361344463,3,8,11,0.14599609375
liquid50_mat5,direct_indirect,quarter,Random_Forest,168,0.6362545018007203,0.6362545018007203,0.0,8,8,16,0.8036193847656253
liquid50_mat5,direct_indirect,quarter,XGBoost,168,0.6410564225690276,0.6656662665066027,0.024609843937575038,6,9,15,0.45449829101562494
