segment_type,segment_name,n_samples,keyword,direction,n_occurrences,n_excluded,chi_statistic,chi_p_raw,chi_p_adj,chi_test_used,mw_statistic,mw_p_raw,mw_p_adj,logit_coef,logit_ci_lower,logit_ci_upper,logit_p_raw,logit_p_adj,significant_chi,significant_mw,significant_logit,significant_any
sector,Industrial,168,điều tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Industrial,168,tranh chấp pháp lý,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Industrial,168,bị kiện,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Industrial,168,thay đổi lãnh đạo,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Industrial,168,thay CEO,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Industrial,168,phát hành cổ phiếu mới,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Industrial,168,niêm yết thêm,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận tăng,positive,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,doanh thu tăng,positive,4,0,0.4245614035087719,0.6338240118559335,1.0,fisher_exact,5869.5,0.4492129149625017,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,tăng trưởng mạnh,positive,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5966.5,0.855676600686196,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,vượt kế hoạch,positive,1,0,inf,0.43636363636363645,1.0,fisher_exact,6014.0,0.2595946583172707,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,kỷ lục,positive,12,0,0.5722354692238766,0.44937196542366686,1.0,chi_square,6144.0,0.2986774429997404,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,tăng trưởng,positive,14,0,9.013716295318627,0.002679610219537966,0.13933973141597422,chi_square,6592.0,0.0012464012412766485,0.06481286454638571,,,,,,False,False,False,False
sector,RealEstate,220,lãi ròng,positive,29,0,2.3880263993151196,0.1222679025924138,1.0,chi_square,6425.5,0.08573297947084715,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,lãi lớn,positive,3,0,0.6421052631578947,1.0,1.0,fisher_exact,5918.0,0.7217191275269574,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,báo lãi,positive,32,0,0.04277459927648124,0.8361502720620554,1.0,chi_square,6016.5,0.8235940094278096,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,doanh thu kỷ lục,positive,3,0,2.617021276595745,0.5817884766986188,1.0,fisher_exact,6027.0,0.42832445646081985,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,lãi kỷ lục,positive,5,0,5.3478260869565215,0.17018549015532802,1.0,fisher_exact,6150.5,0.10140771549528893,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,bứt phá,positive,3,0,2.617021276595745,0.5817884766986188,1.0,fisher_exact,6027.0,0.42832445646081985,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,tăng vọt,positive,6,0,1.3010752688172043,1.0,1.0,fisher_exact,5994.5,0.7505452218935075,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,tăng mạnh,positive,9,0,2.688888888888889,0.18306994732822837,1.0,fisher_exact,6172.5,0.17096014381277824,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,khởi sắc,positive,1,0,inf,0.43636363636363645,1.0,fisher_exact,6014.0,0.2595946583172707,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,phục hồi,positive,5,0,5.3478260869565215,0.17018549015532802,1.0,fisher_exact,6150.0,0.10227489960769905,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,lập đỉnh,positive,5,0,0.8581560283687943,1.0,1.0,fisher_exact,5930.5,0.8620742169946988,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,hoàn thành kế hoạch,positive,5,0,0.8581560283687943,1.0,1.0,fisher_exact,5932.0,0.8718381432190778,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,chia cổ tức,positive,10,0,1.3076923076923077,0.750576015306564,1.0,fisher_exact,6015.5,0.7092931613197222,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,mua lại cổ phiếu,positive,4,0,3.967741935483871,0.3203259728834694,1.0,fisher_exact,6091.5,0.199581070898047,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,tăng vốn điều lệ,positive,25,0,0.03070719602977652,0.8608952285865966,1.0,chi_square,5850.0,0.6940205099300576,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,cổ tức tiền mặt,positive,3,0,2.617021276595745,0.5817884766986188,1.0,fisher_exact,6027.0,0.42832445646081985,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,giảm nợ,positive,1,0,inf,0.43636363636363645,1.0,fisher_exact,6014.0,0.2595946583172707,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,trả nợ,positive,4,0,3.967741935483871,0.3203259728834694,1.0,fisher_exact,6090.5,0.20283441970255633,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,ký kết hợp đồng,positive,12,0,0.024908132582023734,0.8745961913945841,1.0,chi_square,6030.5,0.6720733009316644,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,dự án mới,positive,1,0,0.0,1.0,1.0,fisher_exact,5904.0,0.38390855986612926,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận giảm,negative,1,0,inf,0.43636363636363645,1.0,fisher_exact,6014.0,0.2595946583172707,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,doanh thu giảm,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận âm,negative,1,0,0.0,1.0,1.0,fisher_exact,5904.0,0.38390855986612926,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,thua lỗ,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,lỗ ròng,negative,4,0,3.967741935483871,0.3203259728834694,1.0,fisher_exact,6090.5,0.20283441970255633,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,sụt giảm,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,báo lỗ,negative,4,0,1.297872340425532,1.0,1.0,fisher_exact,5979.0,0.8068031024885727,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,lỗ nặng,negative,1,0,0.0,1.0,1.0,fisher_exact,5904.0,0.38390855986612926,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,lỗ kỷ lục,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,lỗ lũy kế,negative,1,0,0.0,1.0,1.0,fisher_exact,5904.0,0.38390855986612926,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,lao dốc,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,giảm sâu,negative,11,0,1.5866666666666667,0.5393631063634422,1.0,fisher_exact,6075.0,0.4884578900356198,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,giảm mạnh,negative,8,0,9.674157303370787,0.02265991774654645,0.5891578614102077,fisher_exact,6340.5,0.010612366635601493,0.2759215325256388,,,,,,False,False,False,False
sector,RealEstate,220,không chia cổ tức,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,nợ xấu,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5965.5,0.865884009815713,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,nợ vay tăng,negative,2,0,0.0,0.5058530510585305,1.0,fisher_exact,5856.0,0.21472249482054306,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,đóng cửa,negative,5,0,1.967741935483871,0.6552972951112953,1.0,fisher_exact,6041.0,0.4640689500429551,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,bị phạt,negative,2,0,1.2947368421052632,1.0,1.0,fisher_exact,5966.5,0.855676600686196,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,vi phạm,negative,16,0,0.0735850035578747,0.786186793520791,1.0,chi_square,6057.0,0.6200918960256145,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,bị thanh tra,negative,1,0,0.0,1.0,1.0,fisher_exact,5904.0,0.38390855986612926,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,cảnh báo,negative,6,0,1.3010752688172043,1.0,1.0,fisher_exact,5992.5,0.7620564181138108,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,điều tra,negative,1,0,inf,0.43636363636363645,1.0,fisher_exact,6014.0,0.2595946583172707,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,đại hội cổ đông,neutral,3,0,2.617021276595745,0.5817884766986188,1.0,fisher_exact,6029.0,0.41603144244202617,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,sáp nhập,neutral,7,0,1.7536231884057971,0.7017546190194643,1.0,fisher_exact,6054.0,0.4758770932940771,0.8466603427284077,,,,,,False,False,False,False
sector,RealEstate,220,mua lại,neutral,27,0,1.2682680661049934,0.26009184111528094,1.0,chi_square,6297.0,0.19672977582517293,0.8436826395311297,,,,,,False,False,False,False
sector,RealEstate,220,thoái vốn,neutral,13,0,0.0,1.0,1.0,chi_square,5992.0,0.8364527486031945,0.8718381432190778,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận sau thuế tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,kết quả tích cực,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lãi khủng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lãi đậm,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận cải thiện,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,cổ tức cao,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,phát hành thưởng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,cải thiện tài chính,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,hệ số an toàn vốn,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,dòng tiền dương,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,tiền mặt dồi dào,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,mở rộng thị trường,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,đầu tư mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,hợp tác chiến lược,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,thắng thầu,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,xuất khẩu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,dưới kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,kết quả tiêu cực,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận thấp hơn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lỗ lớn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,tụt dốc,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,kinh doanh sa sút,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,âm vốn chủ sở hữu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,lợi nhuận không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,doanh thu không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,không tăng trưởng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,tăng trưởng chậm lại,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,không hoàn thành kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,không đạt kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,chưa có lãi,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,hủy cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,giảm cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,phát hành pha loãng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,chào bán giá thấp,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,áp lực tài chính,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,nợ quá hạn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,hệ số nợ cao,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,thiếu thanh khoản,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,dòng tiền âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,hủy hợp đồng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,dự án trì hoãn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,thu hẹp hoạt động,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,dừng dự án,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,bị kiểm toán từ chối,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,đình chỉ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,khởi tố,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,tranh chấp pháp lý,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,bị kiện,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,họp HĐQT,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,thay đổi lãnh đạo,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,thay CEO,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,phát hành cổ phiếu mới,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,RealEstate,220,niêm yết thêm,neutral,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận tăng,positive,3,0,0.46078431372549017,0.6101170117011702,1.0,fisher_exact,1246.5,0.5327433565107547,0.7429737550894401,,,,,,False,False,False,False
sector,Securities,101,vượt kế hoạch,positive,1,0,0.0,0.4851485148514851,1.0,fisher_exact,1248.0,0.31232917321389575,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,kỷ lục,positive,9,0,1.196808510638298,1.0,1.0,fisher_exact,1287.5,0.8581371971775009,0.9765009485123286,,,,,,False,False,False,False
sector,Securities,101,tăng trưởng,positive,13,0,1.6999783355380882,0.1922908103748292,1.0,chi_square,1147.5,0.14118578660180212,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,lãi ròng,positive,2,0,0.0,0.23287128712871286,1.0,fisher_exact,1222.0,0.14704436785684136,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,kết quả tích cực,positive,1,0,0.0,0.4851485148514851,1.0,fisher_exact,1248.0,0.31232917321389575,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,lãi lớn,positive,2,0,0.9411764705882353,1.0,1.0,fisher_exact,1273.0,0.9887676224429222,0.9919773573012066,,,,,,False,False,False,False
sector,Securities,101,báo lãi,positive,22,0,0.0,1.0,1.0,chi_square,1283.5,0.9325097833512033,0.9919773573012066,,,,,,False,False,False,False
sector,Securities,101,lãi kỷ lục,positive,6,0,0.17254901960784313,0.10533898750699812,1.0,fisher_exact,1169.0,0.08306254167538124,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,bứt phá,positive,1,0,0.0,0.4851485148514851,1.0,fisher_exact,1248.0,0.31232917321389575,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,tăng mạnh,positive,5,0,0.6133333333333333,0.6718847142446203,1.0,fisher_exact,1244.0,0.5938420696704134,0.7838715319649457,,,,,,False,False,False,False
sector,Securities,101,khởi sắc,positive,1,0,0.0,0.4851485148514851,1.0,fisher_exact,1248.0,0.31232917321389575,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,phục hồi,positive,5,0,0.6133333333333333,0.6718847142446203,1.0,fisher_exact,1246.0,0.6191027911438368,0.7857843118364083,,,,,,False,False,False,False
sector,Securities,101,lập đỉnh,positive,1,0,0.0,0.4851485148514851,1.0,fisher_exact,1248.0,0.31232917321389575,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,chia cổ tức,positive,2,0,0.9411764705882353,1.0,1.0,fisher_exact,1272.0,0.966311769765188,0.9919773573012066,,,,,,False,False,False,False
sector,Securities,101,tăng vốn điều lệ,positive,15,0,0.46866892105679503,0.4936001652299491,1.0,chi_square,1199.5,0.4163025859282461,0.6868992667816061,,,,,,False,False,False,False
sector,Securities,101,cổ tức tiền mặt,positive,5,0,0.22058823529411764,0.19598083519692172,1.0,fisher_exact,1194.5,0.1532639796134576,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,ký kết hợp đồng,positive,4,0,0.3006535947712418,0.3528472847284728,1.0,fisher_exact,1222.0,0.3003678543543561,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,đầu tư mới,positive,1,0,0.0,0.4851485148514851,1.0,fisher_exact,1248.0,0.31232917321389575,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,hợp tác chiến lược,positive,1,0,inf,1.0,1.0,fisher_exact,1298.5,0.3416477184700353,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,sụt giảm,negative,4,0,2.938775510204082,0.618073807380738,1.0,fisher_exact,1321.0,0.3497384066002954,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,báo lỗ,negative,1,0,inf,1.0,1.0,fisher_exact,1298.5,0.3416477184700353,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,giảm sâu,negative,1,0,inf,1.0,1.0,fisher_exact,1298.5,0.3416477184700353,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,giảm mạnh,negative,4,0,2.938775510204082,0.618073807380738,1.0,fisher_exact,1322.0,0.33947331663498825,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,đóng cửa,negative,10,0,0.5972222222222222,0.5175340473504406,1.0,fisher_exact,1218.0,0.4668260459825364,0.7002390689738046,,,,,,False,False,False,False
sector,Securities,101,vi phạm,negative,13,0,0.013175440630797786,0.9086160759580084,1.0,chi_square,1235.5,0.6572215942081554,0.8032708373655232,,,,,,False,False,False,False
sector,Securities,101,cảnh báo,negative,7,0,1.2777777777777777,1.0,1.0,fisher_exact,1299.0,0.7053491300830808,0.8313043318836308,,,,,,False,False,False,False
sector,Securities,101,đình chỉ,negative,4,0,0.94,1.0,1.0,fisher_exact,1273.0,0.9919773573012066,0.9919773573012066,,,,,,False,False,False,False
sector,Securities,101,đại hội cổ đông,neutral,3,0,0.46078431372549017,0.6101170117011702,1.0,fisher_exact,1247.0,0.5403445491559564,0.7429737550894401,,,,,,False,False,False,False
sector,Securities,101,họp HĐQT,neutral,4,0,2.938775510204082,0.618073807380738,1.0,fisher_exact,1323.0,0.32940351876229157,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,sáp nhập,neutral,1,0,inf,1.0,1.0,fisher_exact,1298.5,0.3416477184700353,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,mua lại,neutral,6,0,1.9583333333333333,0.678720449364524,1.0,fisher_exact,1319.0,0.46048074994591714,0.7002390689738046,,,,,,False,False,False,False
sector,Securities,101,thoái vốn,neutral,1,0,inf,1.0,1.0,fisher_exact,1298.5,0.3416477184700353,0.6074403904110394,,,,,,False,False,False,False
sector,Securities,101,doanh thu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,tăng trưởng mạnh,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận sau thuế tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lãi khủng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lãi đậm,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,doanh thu kỷ lục,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,tăng vọt,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,hoàn thành kế hoạch,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận cải thiện,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,cổ tức cao,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,mua lại cổ phiếu,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,phát hành thưởng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,giảm nợ,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,trả nợ,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,cải thiện tài chính,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,hệ số an toàn vốn,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,dòng tiền dương,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,tiền mặt dồi dào,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,mở rộng thị trường,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,dự án mới,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,thắng thầu,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,xuất khẩu tăng,positive,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận giảm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,doanh thu giảm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,thua lỗ,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lỗ ròng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,dưới kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,kết quả tiêu cực,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận thấp hơn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lỗ nặng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lỗ lớn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lỗ kỷ lục,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lỗ lũy kế,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lao dốc,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,tụt dốc,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,kinh doanh sa sút,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,âm vốn chủ sở hữu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,lợi nhuận không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,doanh thu không tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,không tăng trưởng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,tăng trưởng chậm lại,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,không hoàn thành kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,không đạt kế hoạch,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,chưa có lãi,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,không chia cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,hủy cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,giảm cổ tức,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,phát hành pha loãng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,chào bán giá thấp,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,nợ xấu,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,nợ vay tăng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,áp lực tài chính,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,nợ quá hạn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,hệ số nợ cao,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,thiếu thanh khoản,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,dòng tiền âm,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,hủy hợp đồng,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,dự án trì hoãn,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,thu hẹp hoạt động,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,dừng dự án,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,bị phạt,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,bị thanh tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,bị kiểm toán từ chối,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,khởi tố,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,điều tra,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,tranh chấp pháp lý,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
sector,Securities,101,bị kiện,negative,0,1,,,,excluded,,,,,,,,,False,False,False,False
