event_variant,universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.6958762886597938,0.4797297297297297,0.6339285714285714,0.6587358378056052,0.7661749482401656,0.6774715320910973,any_relevance,quarter,0.02,1889,20,388,56,767,1500,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.6853518821603928,0.42332506203473946,0.694060211554109,0.6452188712611271,0.7509688317158156,0.6882435520738569,direct,1week,0.02,24489,247,4888,16,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.7917348608837971,0.654014598540146,0.3645240032546786,0.6693229898082572,0.7746644307614716,0.6498761038410589,direct,1week,0.02,24489,247,4888,16,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7207446808510638,0.4563543003851091,0.5785191212367778,0.6574595693278427,0.7533077706007524,0.6735175546058172,direct,1week,0.02,24489,247,4888,16,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7217675941080196,0.4641095890410959,0.6891781936533767,0.6761808229416861,0.7846419464383441,0.7109460249491262,direct,1week,0.02,24489,247,4888,16,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.2984860883797054,0.25158084914182477,0.9064279902359642,0.28068235848797896,0.5092601343455542,0.5003580235410485,direct,1week,0.02,24489,247,4888,44,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.30257774140752863,0.25,0.886899918633035,0.28793255953352365,0.502271336924391,0.4966065594804967,direct,1week,0.02,24489,247,4888,44,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.3044189852700491,0.2502875546353807,0.8852725793327909,0.29036004645760743,0.5034388049930275,0.49729603276560286,direct,1week,0.02,24489,247,4888,44,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.2945990180032733,0.2501688808826841,0.9039869812855981,0.2760702065459331,0.5032798069608226,0.49695112934189717,direct,1week,0.02,24489,247,4888,44,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.7011047463175123,0.4384941675503712,0.6729048006509357,0.6558213486278747,0.752800978271529,0.6917407304703163,direct,1week,0.02,24489,247,4888,60,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7909165302782324,0.6589861751152074,0.34906427990235966,0.6634751773049645,0.772590896284138,0.6441959825311196,direct,1week,0.02,24489,247,4888,60,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7252454991816694,0.4643304130162703,0.6037428803905615,0.6658364394527759,0.7529253970114151,0.6848995899629768,direct,1week,0.02,24489,247,4888,60,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7229950900163666,0.4656781987918726,0.6899918633034988,0.677378609067821,0.7853064025505508,0.7120361065629273,direct,1week,0.02,24489,247,4888,60,1345,1530,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.6716666666666666,0.44370860927152317,0.7010463378176383,0.6435547721668146,0.736615088092888,0.6806791481115921,direct,2week,0.02,12304,124,2400,16,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.7691666666666667,0.6032315978456014,0.5022421524663677,0.696557793233896,0.790371481444062,0.687285143246471,direct,2week,0.02,12304,124,2400,16,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7216666666666667,0.500587544065805,0.6367713004484304,0.6784338896020539,0.7671330585584768,0.6956242406343828,direct,2week,0.02,12304,124,2400,16,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.72125,0.5,0.70254110612855,0.6872808253635974,0.7873119989913985,0.7155108765766955,direct,2week,0.02,12304,124,2400,16,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.6620833333333334,0.34080717488789236,0.22720478325859492,0.5262821643920633,0.5238238953955782,0.528680381230684,direct,2week,0.02,12304,124,2400,44,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.6804166666666667,0.32867132867132864,0.14050822122571002,0.49868939739513474,0.49703118806879565,0.5147948385158013,direct,2week,0.02,12304,124,2400,44,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.6795833333333333,0.33974358974358976,0.15844544095665172,0.5073722006417294,0.5048599399502088,0.5197195431241953,direct,2week,0.02,12304,124,2400,44,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.6729166666666667,0.3352272727272727,0.17638266068759342,0.5117095117380213,0.508741933561823,0.5206003424755125,direct,2week,0.02,12304,124,2400,44,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.67125,0.44328922495274103,0.7010463378176383,0.6431930155070471,0.7366470386575928,0.6803902977360866,direct,2week,0.02,12304,124,2400,60,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7725,0.6069565217391304,0.5216741405082213,0.7037749702509051,0.7950863485599363,0.6955568853898704,direct,2week,0.02,12304,124,2400,60,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7183333333333334,0.49596309111880044,0.6427503736920778,0.6763939950980392,0.7674853782990039,0.6951475727501406,direct,2week,0.02,12304,124,2400,60,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.725,0.5048543689320388,0.6995515695067265,0.690236828025119,0.7897687383585528,0.7171934623963442,direct,2week,0.02,12304,124,2400,60,1250,1530,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.7362132352941176,0.5297029702970297,0.6881028938906752,0.7010803023123351,0.7837920603193915,0.7217863246802154,direct,month,0.02,5689,58,1088,16,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.7573529411764706,0.5755627009646302,0.5755627009646302,0.7028392655402302,0.7718552268391498,0.7028392655402302,direct,month,0.02,5689,58,1088,16,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7012867647058824,0.48157894736842105,0.5884244372990354,0.6554059651020577,0.7291379574337773,0.667442591879891,direct,month,0.02,5689,58,1088,16,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7215073529411765,0.5111111111111111,0.5916398713826366,0.673553133865753,0.7673796902092722,0.6825638224352051,direct,month,0.02,5689,58,1088,16,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.5670955882352942,0.30392156862745096,0.3987138263665595,0.510828258954183,0.5064867347825547,0.516602730429097,direct,month,0.02,5689,58,1088,44,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.6029411764705882,0.3054662379421222,0.3054662379421222,0.5137369799749221,0.49210625416413195,0.5137369799749221,direct,month,0.02,5689,58,1088,44,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.6056985294117647,0.28776978417266186,0.2572347266881029,0.5006627490122953,0.48869011409204327,0.501204235930924,direct,month,0.02,5689,58,1088,44,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.5928308823529411,0.2950310559006211,0.3054662379421222,0.5065274659344192,0.4874134584745517,0.506658472896415,direct,month,0.02,5689,58,1088,44,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.6452205882352942,0.41935483870967744,0.6270096463022508,0.6134315169366715,0.6820817142360551,0.6397596494059516,direct,month,0.02,5689,58,1088,60,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7628676470588235,0.5830721003134797,0.5980707395498392,0.7117969568163618,0.780400749854126,0.713449784189334,direct,month,0.02,5689,58,1088,60,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7003676470588235,0.48081841432225064,0.6045016077170418,0.6572228214019259,0.7518818772838064,0.6716201732278902,direct,month,0.02,5689,58,1088,60,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7224264705882353,0.5121293800539084,0.6109324758842444,0.6775214248980281,0.762562746485576,0.6889926214685057,direct,month,0.02,5689,58,1088,60,1096,1530,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6543596841162581,0.6263127900350077,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.75,0.5735294117647058,0.5492957746478874,0.6931829894250788,0.7485243832939835,0.6908328584222097,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7028688524590164,0.49056603773584906,0.5492957746478874,0.6517288052171772,0.7118374989823333,0.6575958642025563,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7262069526988519,0.6817959781812262,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.430327868852459,0.2875,0.647887323943662,0.4287061835699968,0.51098062362615,0.49446389318570383,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.4098360655737705,0.267515923566879,0.5915492957746479,0.40728744939271255,0.4887038996987707,0.4634047056907922,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.4016393442622951,0.2626582278481013,0.5845070422535211,0.399369425570299,0.4804302694781406,0.4555483188146218,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.42008196721311475,0.2857142857142857,0.6619718309859155,0.4193773517479137,0.5225311406008304,0.49139053977041436,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.5819672131147541,0.38345864661654133,0.7183098591549296,0.5704225352112676,0.6543800374501344,0.6221607099242856,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7602459016393442,0.5954198473282443,0.5492957746478874,0.7024994919731762,0.7615301636408045,0.6980582919482212,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7274590163934426,0.5283018867924528,0.5915492957746479,0.680551248923342,0.7139542457054465,0.6873931449971505,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7315573770491803,0.5341614906832298,0.6056338028169014,0.686502974220156,0.7420621997883254,0.6944353985182773,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.6262886597938144,0.39490445859872614,0.5535714285714286,0.5874852437620525,0.6144539337474121,0.604684265010352,direct,quarter,0.02,1889,20,388,16,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.7036082474226805,0.49032258064516127,0.6785714285714286,0.6716775935777723,0.7682776915113871,0.6961697722567288,direct,quarter,0.02,1889,20,388,16,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7061855670103093,0.4934210526315789,0.6696428571428571,0.6727627840909092,0.7625517598343684,0.6953286749482401,direct,quarter,0.02,1889,20,388,16,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7216494845360825,0.5140845070422535,0.6517857142857143,0.6839532989410806,0.7616136128364389,0.7008928571428572,direct,quarter,0.02,1889,20,388,16,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.5515463917525774,0.29605263157894735,0.4017857142857143,0.5005326704545454,0.508006599378882,0.5070522774327122,direct,quarter,0.02,1889,20,388,44,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.5670103092783505,0.3082191780821918,0.4017857142857143,0.5122564424890006,0.49681353519668736,0.5179218426501035,direct,quarter,0.02,1889,20,388,44,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.5824742268041238,0.3355263157894737,0.45535714285714285,0.5349786931818181,0.5322204968944099,0.5447075569358178,direct,quarter,0.02,1889,20,388,44,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.5438144329896907,0.2929936305732484,0.4107142857142857,0.49644750445436747,0.5036231884057971,0.5042701863354038,direct,quarter,0.02,1889,20,388,44,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.6365979381443299,0.4088050314465409,0.5803571428571429,0.6002484381279456,0.6310170807453417,0.6198887163561078,direct,quarter,0.02,1889,20,388,60,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7087628865979382,0.4966887417218543,0.6696428571428571,0.6750346504198815,0.7680997670807453,0.6971402691511387,direct,quarter,0.02,1889,20,388,60,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7087628865979382,0.4966442953020134,0.6607142857142857,0.6738161663504818,0.7663366977225673,0.6944875776397516,direct,quarter,0.02,1889,20,388,60,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7242268041237113,0.5177304964539007,0.6517857142857143,0.686243094340193,0.7812500000000001,0.7027044513457557,direct,quarter,0.02,1889,20,388,60,783,1530,0.28865979381443296
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.6853518821603928,0.42332506203473946,0.694060211554109,0.6452188712611271,0.7509688317158156,0.6882435520738569,direct_indirect,1week,0.02,24489,247,4888,16,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.7917348608837971,0.654014598540146,0.3645240032546786,0.6693229898082572,0.7746644307614716,0.6498761038410589,direct_indirect,1week,0.02,24489,247,4888,16,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7207446808510638,0.4563543003851091,0.5785191212367778,0.6574595693278427,0.7533077706007524,0.6735175546058172,direct_indirect,1week,0.02,24489,247,4888,16,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7217675941080196,0.4641095890410959,0.6891781936533767,0.6761808229416861,0.7846419464383441,0.7109460249491262,direct_indirect,1week,0.02,24489,247,4888,16,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.301759410801964,0.25170532060027284,0.9007323026851098,0.28542612287972335,0.5106797755170159,0.5006531149938258,direct_indirect,1week,0.02,24489,247,4888,44,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.30462356792144024,0.24919093851132687,0.8771358828315704,0.2914296973407362,0.49999899931308406,0.49473082745022084,direct_indirect,1week,0.02,24489,247,4888,44,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.3040098199672668,0.24878612716763004,0.8755085435313262,0.29084461981898746,0.49839467581190733,0.4937805084423507,direct_indirect,1week,0.02,24489,247,4888,44,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.2958265139116203,0.2508444044134204,0.9064279902359642,0.2773299451656328,0.5074013028054147,0.49858158189032425,direct_indirect,1week,0.02,24489,247,4888,44,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.6980360065466449,0.4360435007767996,0.6851098454027664,0.6549079332037409,0.7535844049393017,0.6937437721137909,direct_indirect,1week,0.02,24489,247,4888,60,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7903027823240589,0.650887573964497,0.3580146460537022,0.6658586905451455,0.7786483877488346,0.6467580745983187,direct_indirect,1week,0.02,24489,247,4888,60,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7277004909983633,0.4684796044499382,0.6167615947925142,0.670199564928291,0.7571939938326554,0.6908623497329611,direct_indirect,1week,0.02,24489,247,4888,60,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7240180032733224,0.466996699669967,0.6908055329536208,0.6783969458910029,0.7847798188578783,0.7129895388189804,direct_indirect,1week,0.02,24489,247,4888,60,1379,1569,0.25143207855973815
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.6716666666666666,0.44370860927152317,0.7010463378176383,0.6435547721668146,0.736615088092888,0.6806791481115921,direct_indirect,2week,0.02,12304,124,2400,16,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.7691666666666667,0.6032315978456014,0.5022421524663677,0.696557793233896,0.790371481444062,0.687285143246471,direct_indirect,2week,0.02,12304,124,2400,16,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7216666666666667,0.500587544065805,0.6367713004484304,0.6784338896020539,0.7671330585584768,0.6956242406343828,direct_indirect,2week,0.02,12304,124,2400,16,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.72125,0.5,0.70254110612855,0.6872808253635974,0.7873119989913985,0.7155108765766955,direct_indirect,2week,0.02,12304,124,2400,16,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.6641666666666667,0.350109409190372,0.23916292974588937,0.5324062032563325,0.5274960515146727,0.5337929033478147,direct_indirect,2week,0.02,12304,124,2400,44,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.68,0.32989690721649484,0.14349775784753363,0.5,0.4951711470857199,0.5154230557001966,direct_indirect,2week,0.02,12304,124,2400,44,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.6725,0.33043478260869563,0.17040358744394618,0.50862254897364,0.4997158990327614,0.5184773569802054,direct_indirect,2week,0.02,12304,124,2400,44,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.6754166666666667,0.34972677595628415,0.19133034379671152,0.5202186423388572,0.5149981995425025,0.5269187825280496,direct_indirect,2week,0.02,12304,124,2400,44,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.6883333333333334,0.45989847715736043,0.6771300448430493,0.6550003805142861,0.7354432795441259,0.684896622652605,direct_indirect,2week,0.02,12304,124,2400,60,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7691666666666667,0.6017699115044248,0.5082212257100149,0.6978486716340442,0.7926464480039102,0.6891192783662726,direct_indirect,2week,0.02,12304,124,2400,60,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7116666666666667,0.48717948717948717,0.6532137518684604,0.6720666671405588,0.7729290637016544,0.6937357032017056,direct_indirect,2week,0.02,12304,124,2400,60,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7241666666666666,0.5037513397642015,0.70254110612855,0.6898810820433183,0.7908757822491298,0.717532829205234,direct_indirect,2week,0.02,12304,124,2400,60,1276,1569,0.27875
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.7362132352941176,0.5297029702970297,0.6881028938906752,0.7010803023123351,0.7837920603193915,0.7217863246802154,direct_indirect,month,0.02,5689,58,1088,16,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.7573529411764706,0.5755627009646302,0.5755627009646302,0.7028392655402302,0.7718552268391498,0.7028392655402302,direct_indirect,month,0.02,5689,58,1088,16,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7012867647058824,0.48157894736842105,0.5884244372990354,0.6554059651020577,0.7291379574337773,0.667442591879891,direct_indirect,month,0.02,5689,58,1088,16,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7215073529411765,0.5111111111111111,0.5916398713826366,0.673553133865753,0.7673796902092722,0.6825638224352051,direct_indirect,month,0.02,5689,58,1088,16,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.5597426470588235,0.3018867924528302,0.4115755627009646,0.5079456348812946,0.503763754567613,0.5153115908742918,direct_indirect,month,0.02,5689,58,1088,44,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.6038602941176471,0.3026315789473684,0.2958199356913183,0.5115409655057472,0.49009712514535664,0.5114878314235227,direct_indirect,month,0.02,5689,58,1088,44,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.6167279411764706,0.3120567375886525,0.2829581993569132,0.5166860370355773,0.49617003314752495,0.5166399748393318,direct_indirect,month,0.02,5689,58,1088,44,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.5974264705882353,0.3081570996978852,0.3279742765273312,0.5161144890275257,0.5059632439053661,0.5166254909020183,direct_indirect,month,0.02,5689,58,1088,44,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.625,0.40357852882703776,0.6527331189710611,0.59960601370293,0.678978013383158,0.6333163664353375,direct_indirect,month,0.02,5689,58,1088,60,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7647058823529411,0.5878594249201278,0.5916398713826366,0.7123975680676712,0.7785468058779956,0.7128083526797353,direct_indirect,month,0.02,5689,58,1088,60,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7159926470588235,0.5026737967914439,0.6045016077170418,0.6708308243622318,0.7425293920470768,0.6825596841674012,direct_indirect,month,0.02,5689,58,1088,60,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7288602941176471,0.5218579234972678,0.6141479099678456,0.6837280983974545,0.7737898670374554,0.6944613423713102,direct_indirect,month,0.02,5689,58,1088,60,1111,1569,0.2858455882352941
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6543596841162581,0.6263127900350077,direct_indirect,2month,0.02,2888,29,488,16,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.75,0.5735294117647058,0.5492957746478874,0.6931829894250788,0.7485243832939835,0.6908328584222097,direct_indirect,2month,0.02,2888,29,488,16,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7028688524590164,0.49056603773584906,0.5492957746478874,0.6517288052171772,0.7118374989823333,0.6575958642025563,direct_indirect,2month,0.02,2888,29,488,16,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7262069526988519,0.6817959781812262,direct_indirect,2month,0.02,2888,29,488,16,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.42008196721311475,0.28173374613003094,0.6408450704225352,0.4187909012478168,0.5087519335667182,0.4851624196043312,direct_indirect,2month,0.02,2888,29,488,44,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.42827868852459017,0.2724252491694352,0.5774647887323944,0.4233755013361906,0.5016384433770251,0.47225840592689083,direct_indirect,2month,0.02,2888,29,488,44,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.4098360655737705,0.2645161290322581,0.5774647887323944,0.4066067688981963,0.47074208255312217,0.45925262558007,direct_indirect,2month,0.02,2888,29,488,44,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.4139344262295082,0.2804878048780488,0.647887323943662,0.41313598519888994,0.5127818936741839,0.48290319954408534,direct_indirect,2month,0.02,2888,29,488,44,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.6618852459016393,0.43575418994413406,0.5492957746478874,0.617036455732325,0.689326711715379,0.6286941300985102,direct_indirect,2month,0.02,2888,29,488,60,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7581967213114754,0.5882352941176471,0.5633802816901409,0.7032425635422894,0.7639827403728732,0.7007652853537409,direct_indirect,2month,0.02,2888,29,488,60,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7172131147540983,0.5128205128205128,0.5633802816901409,0.6666864643345014,0.7284661727590981,0.6718635512496947,direct_indirect,2month,0.02,2888,29,488,60,918,1569,0.29098360655737704
plus_macro_market,HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7233606557377049,0.5234899328859061,0.5492957746478874,0.6695010911280006,0.7252910526744282,0.6720467312545795,direct_indirect,2month,0.02,2888,29,488,60,918,1569,0.29098360655737704
